persistence,rho,seed,decision,persistence_upper,certified_persistence,rho_upper_before,gap,probes,collision_trials,collisions,cumulative_tv_bias,p_trials,jointly_covered_so_far,spent
0.5,0.9,20290300,10,0.5342063854405428,0.536,1.0,2,156,1562,1488,9.111438853060934,4380,True,20000
0.5,0.9,20290301,1,0.5816965571840023,0.582,1.0,3,153,153,149,1.012311647999997,598,True,2128
0.5,0.9,20290301,2,0.5749177234956842,0.5760000000000001,1.0,3,153,306,293,1.818271583999994,1068,True,4128
0.5,0.9,20290301,3,0.5507652035962005,0.552,1.0,3,153,459,440,2.076427872000003,1538,True,6128
0.5,0.9,20290301,4,0.5506346164630302,0.552,1.0,3,153,612,583,2.3345841600000123,2008,True,8128
0.5,0.9,20290301,5,0.5485742910015807,0.55,1.0,3,153,765,730,2.564084160000021,2478,True,10128
0.5,0.9,20290301,6,0.5515662527987815,0.552,1.0,3,153,918,873,2.8222404480000303,2948,True,12128
0.5,0.9,20290301,7,0.5569798180317684,0.558,1.0,3,153,1071,1020,3.1804660800000253,3418,True,14128
0.5,0.9,20290301,8,0.547892255668561,0.548,1.0,3,153,1224,1165,3.383512992000029,3888,True,16128
0.5,0.9,20290301,9,0.5456994281964245,0.546,1.0,3,153,1377,1310,3.562221888000001,4358,True,18128
0.5,0.9,20290301,10,0.5452342494265361,0.546,1.0,3,144,1521,1444,3.730418495999975,4790,True,20000
0.5,0.9,20290302,1,0.6852076324875245,0.686,1.0,6,125,125,117,0.4968884608888336,878,True,2128
0.5,0.9,20290302,2,0.5720084371841203,0.5740000000000001,1.0,3,153,278,261,1.2408797248888344,1348,True,4128
0.5,0.9,20290302,3,0.5601941060163076,0.562,1.0,3,153,431,408,1.6784499328888525,1818,True,6128
0.5,0.9,20290302,4,0.5580256324931676,0.56,1.0,3,153,584,550,2.0750259328888414,2288,True,8128
0.5,0.9,20290302,5,0.5538976017522423,0.554,1.0,3,153,737,698,2.364129836888868,2758,True,10128
0.5,0.9,20290302,6,0.5561764326287575,0.558,1.0,3,153,890,842,2.722355468888863,3228,True,12128
0.5,0.9,20290302,7,0.5498390849422803,0.55,1.0,3,153,1043,988,2.951855468888872,3698,True,14128
0.5,0.9,20290302,8,0.5414281779216477,0.542,1.0,3,153,1196,1137,3.0878810368888887,4168,True,16128
0.5,0.9,20290302,9,0.5331011137185848,0.534,1.0,2,166,1362,1300,4.2392570368888824,4508,True,18128
0.5,0.9,20290302,10,0.5325960817354962,0.534,1.0,2,156,1518,1448,5.3212730368888215,4820,True,20000
0.5,0.9,20290303,1,0.7407614551894448,0.742,1.0,7,117,117,112,1.0919296334865818,958,True,2128
0.5,0.9,20290303,2,0.5628954589576589,0.5640000000000001,1.0,3,153,270,259,1.573226017486584,1428,True,4128
0.5,0.9,20290303,3,0.5341657237501967,0.536,1.0,2,166,436,415,2.8640420174866095,1768,True,6128
0.5,0.9,20290303,4,0.5330417606898932,0.534,1.0,2,166,602,566,4.015418017486617,2108,True,8128
0.5,0.9,20290303,5,0.5347156184362747,0.536,1.0,2,166,768,720,5.306234017486581,2448,True,10128
0.5,0.9,20290303,6,0.5340305261872278,0.536,1.0,2,166,934,881,6.597050017486545,2788,True,12128
0.5,0.9,20290303,7,0.5290339042708356,0.53,1.0,2,166,1100,1042,7.49345001748652,3128,True,14128
0.5,0.9,20290303,8,0.5268973032392625,0.528,1.0,2,166,1266,1203,8.274314017486564,3468,True,16128
0.5,0.9,20290303,9,0.5207560618369265,0.522,1.0,2,166,1432,1359,8.75637801748642,3808,True,18128
0.5,0.9,20290303,10,0.5190368592472105,0.52,1.0,2,156,1588,1507,9.130778017486378,4120,True,20000
0.5,0.9,20290304,1,0.7271202828372674,0.728,1.0,7,117,117,113,0.7195003664316415,958,True,2128
0.5,0.9,20290304,2,0.5998695388039612,0.6,1.0,4,142,259,248,1.0603003664316355,1538,True,4128
0.5,0.9,20290304,3,0.5789512494424096,0.58,1.0,3,153,412,397,2.0003323664316244,2008,True,6128
0.5,0.9,20290304,4,0.5594502358068507,0.56,1.0,3,153,565,543,2.3969083664316133,2478,True,8128
0.5,0.9,20290304,5,0.5483578141784324,0.55,1.0,3,153,718,683,2.626408366431622,2948,True,10128
0.5,0.9,20290304,6,0.5488905066160912,0.55,1.0,3,153,871,832,2.8559083664316307,3418,True,12128
0.5,0.9,20290304,7,0.5420693921137156,0.544,1.0,3,153,1024,975,3.01230619043166,3888,True,14128
0.5,0.9,20290304,8,0.5433953246288257,0.544,1.0,3,153,1177,1121,3.168704014431689,4358,True,16128
0.5,0.9,20290304,9,0.5402073753924224,0.542,1.0,3,153,1330,1267,3.304729582431706,4828,True,18128
0.5,0.9,20290304,10,0.5375507862103166,0.538,1.0,2,156,1486,1414,4.65631358243174,5140,True,20000
0.5,0.9,20290305,1,0.6637015798253265,0.664,1.0,5,133,133,121,0.7573770108764154,798,True,2128
0.5,0.9,20290305,2,0.5741185025896314,0.5760000000000001,1.0,3,153,286,269,1.5633369468764124,1268,True,4128
0.5,0.9,20290305,3,0.5752712993469997,0.5760000000000001,1.0,3,153,439,415,2.369296882876425,1738,True,6128
0.5,0.9,20290305,4,0.561163674944285,0.562,1.0,3,153,592,560,2.8068670908764433,2208,True,8128
0.5,0.9,20290305,5,0.5572226414546744,0.558,1.0,3,153,745,704,3.1650927228764383,2678,True,10128
0.5,0.9,20290305,6,0.5508890375320616,0.552,1.0,3,153,898,850,3.4232490108764475,3148,True,12128
0.5,0.9,20290305,7,0.546795102757428,0.548,1.0,3,153,1051,995,3.626295922876451,3618,True,14128
0.5,0.9,20290305,8,0.5463231321476743,0.548,1.0,3,153,1204,1138,3.8293428348764547,4088,True,16128
0.5,0.9,20290305,9,0.5397342414448878,0.54,1.0,2,166,1370,1294,5.422942834876427,4428,True,18128
0.5,0.9,20290305,10,0.5366984971035782,0.538,1.0,2,156,1526,1439,6.774526834876497,4740,True,20000
0.5,0.9,20290306,1,0.649161317137962,0.65,1.0,5,133,133,124,0.4847850000000011,798,True,2128
0.5,0.9,20290306,2,0.5567873787185458,0.558,1.0,3,153,286,268,0.8430106319999965,1268,True,4128
0.5,0.9,20290306,3,0.5487279100629245,0.55,1.0,3,153,439,416,1.072510632000005,1738,True,6128
0.5,0.9,20290306,4,0.53773053357173,0.538,1.0,2,166,605,574,2.510734632000006,2078,True,8128
0.5,0.9,20290306,5,0.5377336807717243,0.538,1.0,2,166,771,733,3.9489586320000067,2418,True,10128
0.5,0.9,20290306,6,0.5391088330184279,0.54,1.0,2,166,937,885,5.542558631999979,2758,True,12128
0.5,0.9,20290306,7,0.53814770757735,0.54,1.0,2,166,1103,1044,7.136158631999951,3098,True,14128
0.5,0.9,20290306,8,0.5327531906022582,0.534,1.0,2,166,1269,1203,8.287534631999886,3438,True,16128
0.5,0.9,20290306,9,0.5315061653063824,0.532,1.0,2,166,1435,1361,9.307438632000022,3778,True,18128
0.5,0.9,20290306,10,0.5317198261748346,0.532,1.0,2,156,1591,1511,10.265902632000149,4090,True,20000
0.5,0.9,20290307,1,0.649161317137962,0.65,1.0,5,133,133,130,0.4847850000000011,798,True,2128
0.5,0.9,20290307,2,0.6182666822677936,0.62,1.0,4,142,275,260,1.1914678799999978,1378,True,4128
0.5,0.9,20290307,3,0.5853538956759661,0.586,1.0,3,153,428,403,2.359266696000001,1848,True,6128
0.5,0.9,20290307,4,0.5725203347538159,0.5740000000000001,1.0,3,153,581,547,3.1032579600000356,2318,True,8128
0.5,0.9,20290307,5,0.5586476010351993,0.56,1.0,3,153,734,694,3.4998339600000246,2788,True,10128
0.5,0.9,20290307,6,0.5550950838078865,0.556,1.0,3,153,887,838,3.8222649360000394,3258,True,12128
0.5,0.9,20290307,7,0.553228373419284,0.554,1.0,3,153,1040,983,4.111368840000066,3728,True,14128
0.5,0.9,20290307,8,0.5460538895336957,0.548,1.0,3,153,1193,1129,4.314415752000001,4198,True,16128
0.5,0.9,20290307,9,0.5420122713887345,0.544,1.0,3,153,1346,1275,4.4708135760000305,4668,True,18128
0.5,0.9,20290307,10,0.5406069831572518,0.542,1.0,3,144,1490,1412,4.598837640000046,5100,True,20000
0.5,0.9,20290308,1,0.6344582199550199,0.636,1.0,4,142,142,133,1.165883670527998,708,True,2128
0.5,0.9,20290308,2,0.5630522647926921,0.5640000000000001,1.0,3,153,295,282,1.6471800545280002,1178,True,4128
0.5,0.9,20290308,3,0.5609344414042017,0.562,1.0,3,153,448,429,2.084750262528018,1648,True,6128
0.5,0.9,20290308,4,0.5569787731907827,0.558,1.0,3,153,601,573,2.442975894528013,2118,True,8128
0.5,0.9,20290308,5,0.5492327613517762,0.55,1.0,3,153,754,719,2.672475894528022,2588,True,10128
0.5,0.9,20290308,6,0.5426586443970132,0.544,1.0,3,153,907,861,2.828873718528051,3058,True,12128
0.5,0.9,20290308,7,0.5433336690890487,0.544,1.0,3,153,1060,1011,2.9852715425280802,3528,True,14128
0.5,0.9,20290308,8,0.541933167577096,0.542,1.0,3,153,1213,1159,3.121297110528097,3998,True,16128
0.5,0.9,20290308,9,0.5334887519996552,0.534,1.0,2,166,1379,1315,4.272673110528088,4338,True,18128
0.5,0.9,20290308,10,0.5318107268576215,0.532,1.0,2,156,1535,1466,5.231137110528077,4650,True,20000
0.5,0.9,20290309,1,0.7133132558868878,0.714,1.0,6,125,125,124,1.1525609102200327,878,True,2128
0.5,0.9,20290309,2,0.5686370000947578,0.5700000000000001,1.0,3,153,278,261,1.782308910220034,1348,True,4128
0.5,0.9,20290309,3,0.5638664533318913,0.5640000000000001,1.0,3,153,431,405,2.2636052942200178,1818,True,6128
0.5,0.9,20290309,4,0.5520217573457544,0.554,1.0,3,153,584,552,2.5527091982200445,2288,True,8128
0.5,0.9,20290309,5,0.5452109645716436,0.546,1.0,3,153,737,699,2.731418094220017,2758,True,10128
0.5,0.9,20290309,6,0.5482504902389875,0.55,1.0,3,153,890,844,2.9609180942200255,3228,True,12128
0.5,0.9,20290309,7,0.5467581235331698,0.548,1.0,3,153,1043,987,3.163965006220029,3698,True,14128
0.5,0.9,20290309,8,0.5443894907710716,0.546,1.0,3,153,1196,1134,3.3426739022200014,4168,True,16128
0.5,0.9,20290309,9,0.5436188468372665,0.544,1.0,3,153,1349,1277,3.4990717262200306,4638,True,18128
0.5,0.9,20290309,10,0.5388261324665415,0.54,1.0,2,156,1505,1432,4.996671726220004,4950,True,20000
0.5,0.9,20290310,1,0.6852076324875245,0.686,1.0,6,125,125,120,0.4968884608888336,878,True,2128
0.5,0.9,20290310,2,0.5528600404863881,0.554,1.0,3,153,278,268,0.7859923648888264,1348,True,4128
0.5,0.9,20290310,3,0.536615716251706,0.538,1.0,2,166,444,424,2.2242163648888273,1688,True,6128
0.5,0.9,20290310,4,0.5350870562453953,0.536,1.0,2,166,610,583,3.515032364888865,2028,True,8128
0.5,0.9,20290310,5,0.5287070116483636,0.53,1.0,2,166,776,742,4.4114323648888405,2368,True,10128
0.5,0.9,20290310,6,0.5259707039814838,0.526,1.0,2,166,942,902,5.084728364888887,2708,True,12128
0.5,0.9,20290310,7,0.5307189723598877,0.532,1.0,2,166,1108,1063,6.104632364888875,3048,True,14128
0.5,0.9,20290310,8,0.523458505188048,0.524,1.0,2,166,1274,1220,6.678328364888859,3388,True,16128
0.5,0.9,20290310,9,0.5160632748982967,0.518,1.0,2,166,1440,1382,7.00103236488885,3728,True,18128
0.5,0.9,20290310,10,0.5158254436799934,0.516,1.0,2,156,1596,1532,7.240648364888813,4040,True,20000
0.5,0.9,20290311,1,0.6120959968694211,0.614,1.0,4,142,142,136,0.5755976225279991,708,True,2128
0.5,0.9,20290311,2,0.5811480058790355,0.582,1.0,3,153,295,281,1.5879092705279927,1178,True,4128
0.5,0.9,20290311,3,0.5516792084570765,0.552,1.0,3,153,448,430,1.846065558528002,1648,True,6128
0.5,0.9,20290311,4,0.5298220299379539,0.53,1.0,2,166,614,594,2.742465558527983,1988,True,8128
0.5,0.9,20290311,5,0.535293167244699,0.536,1.0,2,166,780,755,4.033281558528019,2328,True,10128
0.5,0.9,20290311,6,0.5371472531718826,0.538,1.0,2,166,946,912,5.471505558528094,2668,True,12128
0.5,0.9,20290311,7,0.5353316108044051,0.536,1.0,2,166,1112,1068,6.762321558528058,3008,True,14128
0.5,0.9,20290311,8,0.5367550963899477,0.538,1.0,2,166,1278,1224,8.20054555852811,3348,True,16128
0.5,0.9,20290311,9,0.5339057558653459,0.534,1.0,2,166,1444,1378,9.351921558528046,3688,True,18128
0.5,0.9,20290311,10,0.5252701161420117,0.526,1.0,2,156,1600,1529,9.98465755852809,4000,True,20000
0.5,0.9,20290312,1,0.6993419954966986,0.7000000000000001,1.0,6,125,125,118,0.7680000000000037,878,True,2128
0.5,0.9,20290312,2,0.5663875446064999,0.5680000000000001,1.0,3,153,278,263,1.3452971519999997,1348,True,4128
0.5,0.9,20290312,3,0.5690023930148089,0.5700000000000001,1.0,3,153,431,409,1.975045152000001,1818,True,6128
0.5,0.9,20290312,4,0.5563889421594044,0.558,1.0,3,153,584,552,2.333270783999996,2288,True,8128
0.5,0.9,20290312,5,0.5591029608890232,0.56,1.0,3,153,737,698,2.729846783999985,2758,True,10128
0.5,0.9,20290312,6,0.5514941936291178,0.552,1.0,3,153,890,845,2.9880030719999944,3228,True,12128
0.5,0.9,20290312,7,0.543367363524822,0.544,1.0,3,153,1043,993,3.1444008960000236,3698,True,14128
0.5,0.9,20290312,8,0.539543042604254,0.54,1.0,2,166,1209,1153,4.7380008959999955,4038,True,16128
0.5,0.9,20290312,9,0.538274178014726,0.54,1.0,2,166,1375,1313,6.3316008959999674,4378,True,18128
0.5,0.9,20290312,10,0.5355519476167596,0.536,1.0,2,156,1531,1462,7.544656895999934,4690,True,20000
0.5,0.9,20290313,1,0.627045322816508,0.628,1.0,4,142,142,139,0.9148280340479978,708,True,2128
0.5,0.9,20290313,2,0.5602589687260238,0.562,1.0,3,153,295,282,1.3523982420480127,1178,True,4128
0.5,0.9,20290313,3,0.5483083431965898,0.55,1.0,3,153,448,424,1.5818982420480214,1648,True,6128
0.5,0.9,20290313,4,0.5364748557288508,0.538,1.0,2,166,614,582,3.0201222420480223,1988,True,8128
0.5,0.9,20290313,5,0.5438056803545397,0.544,1.0,3,153,767,732,3.1765200660480515,2458,True,10128
0.5,0.9,20290313,6,0.5360128761294471,0.538,1.0,2,166,933,886,4.614744066048083,2798,True,12128
0.5,0.9,20290313,7,0.5361334271540099,0.538,1.0,2,166,1099,1043,6.052968066048158,3138,True,14128
0.5,0.9,20290313,8,0.5338688572223214,0.534,1.0,2,166,1265,1200,7.204344066048093,3478,True,16128
0.5,0.9,20290313,9,0.5333759319197373,0.534,1.0,2,166,1431,1357,8.355720066048029,3818,True,18128
0.5,0.9,20290313,10,0.5279264281383782,0.528,1.0,2,156,1587,1501,9.08954406604807,4130,True,20000
0.5,0.9,20290314,1,0.7063480729282505,0.708,1.0,6,125,125,123,0.9717650062049256,878,True,2128
0.5,0.9,20290314,2,0.5753765789459926,0.5760000000000001,1.0,3,153,278,264,1.7777249422049226,1348,True,4128
0.5,0.9,20290314,3,0.5579891703624797,0.558,1.0,3,153,431,408,2.1359505742049176,1818,True,6128
0.5,0.9,20290314,4,0.5525678683906479,0.554,1.0,3,153,584,552,2.4250544782049444,2288,True,8128
0.5,0.9,20290314,5,0.5421673828023506,0.544,1.0,3,153,737,699,2.5814523022049736,2758,True,10128
0.5,0.9,20290314,6,0.5327284922884261,0.534,1.0,2,166,903,855,3.7328283022049824,3098,True,12128
0.5,0.9,20290314,7,0.532431390703552,0.534,1.0,2,166,1069,1015,4.884204302204934,3438,True,14128
0.5,0.9,20290314,8,0.5291854548002213,0.53,1.0,2,166,1235,1170,5.780604302204909,3778,True,16128
0.5,0.9,20290314,9,0.5235328631154379,0.524,1.0,2,166,1401,1328,6.354300302204893,4118,True,18128
0.5,0.9,20290314,10,0.5279562109919145,0.528,1.0,2,156,1557,1472,7.0881243022049345,4430,True,20000
0.5,0.9,20290315,1,0.6852076324875245,0.686,1.0,6,125,125,119,0.4968884608888336,878,True,2128
0.5,0.9,20290315,2,0.5764985605206201,0.578,1.0,3,153,278,263,1.368165932888831,1348,True,4128
0.5,0.9,20290315,3,0.5609288300317481,0.562,1.0,3,153,431,409,1.805736140888849,1818,True,6128
0.5,0.9,20290315,4,0.5514755854632205,0.552,1.0,3,153,584,551,2.0638924288888583,2288,True,8128
