scenario_id,base_id,task,message_overhead,reference_updates,message_budget,environment_budget,delay,rho,schedule_name,schedule_kind,full_updates,post_probe_updates,full_message_used,post_probe_message_used,full_environment_used,post_probe_environment_used,post_probe_message_budget,post_probe_environment_budget,full_mean_q,post_probe_mean_q,step_size,spectral_radius,probe_burn_in,full_intercept,full_slope,post_probe_intercept,post_probe_slope,full_risk,post_probe_risk
taxi-H8-N192-D8-R0.1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.1,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,7.28181613808254,7.48992550337746
taxi-H8-N192-D8-R0.3,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.3,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,8.169990623938808,8.367070656796127
taxi-H8-N192-D8-R0.5,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.5,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,9.058165109795077,9.244215810214794
taxi-H8-N192-D8-R0.7,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.7,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,9.946339595651343,10.12136096363346
taxi-H8-N192-D8-R0.9,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.9,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,10.834514081507612,10.998506117052127
taxi-H8-N192-D8-R1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,1.0,q1-to-q16-f0.5,two_stage,139,133,2301,2202,147,141,2208,999424,8.553956834532373,8.556390977443609,0.030174809165813884,0.9964945415190717,142,6.837728895154406,4.44087242928134,7.051352926668127,4.3857257670933345,11.278601324435746,11.43707869376146
taxi-H8-N192-D8-R0,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.0,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,9.460890038325669,9.632588792719467
taxi-H8-N192-D8-R0.1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.1,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,9.555978057173947,9.725801588057639
taxi-H8-N192-D8-R0.3,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.3,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,9.746154094870501,9.912227178733986
taxi-H8-N192-D8-R0.5,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.5,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,9.936330132567058,10.098652769410329
taxi-H8-N192-D8-R0.7,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.7,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,10.126506170263614,10.285078360086676
taxi-H8-N192-D8-R0.9,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.9,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,10.316682207960168,10.471503950763019
taxi-H8-N192-D8-R1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,1.0,q1-to-q16-f0.75,two_stage,180,172,2295,2193,188,180,2208,999424,4.75,4.75,0.030174809165813884,0.9964945415190717,142,9.460890038325669,0.950880188482778,9.632588792719467,0.932127953381725,10.411770226808446,10.564716746101192
taxi-H8-N192-D8-R0,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,9.178658536881644,9.276031476818803
taxi-H8-N192-D8-R0.1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.1,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,9.298037020700791,9.400828544731098
taxi-H8-N192-D8-R0.3,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.3,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,9.536793988339088,9.650422680555687
taxi-H8-N192-D8-R0.5,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.5,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,9.775550955977385,9.900016816380278
taxi-H8-N192-D8-R0.7,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.7,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,10.014307923615682,10.149610952204867
taxi-H8-N192-D8-R0.9,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.9,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,10.25306489125398,10.399205088029458
taxi-H8-N192-D8-R1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,1.0,q16-to-q1-f0.25,two_stage,181,173,2304,2202,189,181,2208,999424,4.7292817679558015,4.728323699421965,0.030174809165813884,0.9964945415190717,142,9.178658536881644,1.1937848381914848,9.276031476818803,1.2479706791229497,10.372443375073129,10.524002155941753
taxi-H8-N192-D8-R0,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,6.580323381021729,6.683524986459754
taxi-H8-N192-D8-R0.1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.1,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,7.050151175363131,7.1588803571899255
taxi-H8-N192-D8-R0.3,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.3,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,7.989806764045934,8.109591098650267
taxi-H8-N192-D8-R0.5,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.5,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,8.929462352728738,9.06030184011061
taxi-H8-N192-D8-R0.7,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.7,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,9.86911794141154,10.011012581570952
taxi-H8-N192-D8-R0.9,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.9,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,10.808773530094344,10.961723323031293
taxi-H8-N192-D8-R1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,1.0,q16-to-q1-f0.5,two_stage,139,133,2286,2187,147,141,2208,999424,8.446043165467627,8.443609022556391,0.030174809165813884,0.9964945415190717,142,6.580323381021729,4.698277943414016,6.683524986459754,4.753553707301711,11.278601324435744,11.437078693761464
taxi-H8-N192-D8-R0,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,3.7203796685997785,3.9286023722738483
taxi-H8-N192-D8-R0.1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.1,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,4.551696121440311,4.753984666237638
taxi-H8-N192-D8-R0.3,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.3,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,6.214329027121375,6.404749254165218
taxi-H8-N192-D8-R0.5,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.5,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,7.8769619328024385,8.055513842092797
taxi-H8-N192-D8-R0.7,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.7,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,9.539594838483502,9.706278430020376
taxi-H8-N192-D8-R0.9,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,0.9,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,11.202227744164567,11.357043017947957
taxi-H8-N192-D8-R1,taxi-H8-N192-D8,taxi,8,192,2304,1000000,8,1.0,q16-to-q1-f0.75,two_stage,114,109,2301,2196,122,117,2208,999424,12.18421052631579,12.146788990825687,0.030174809165813884,0.9964945415190717,142,3.7203796685997785,8.31316452840532,3.9286023722738483,8.253822939637898,12.0335441970051,12.182425311911746
taxi-H32-N96-D0-R0,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.0,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0.1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.1,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0.3,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.3,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0.5,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.5,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0.7,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.7,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0.9,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.9,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,1.0,fixed-q1,fixed,104,98,3432,3234,104,98,3264,999432,1.0,1.0,0.030174809165813884,0.996591649725921,142,11.507816881668111,0.0,11.73022276227603,0.0,11.507816881668111,11.73022276227603
taxi-H32-N96-D0-R0,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.0,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,5.639475871343904,5.977788097736747
taxi-H32-N96-D0-R0.1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.1,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,6.256335529228096,6.58537320202797
taxi-H32-N96-D0-R0.3,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.3,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,7.4900548449964806,7.800543410610415
taxi-H32-N96-D0-R0.5,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.5,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,8.723774160764865,9.015713619192862
taxi-H32-N96-D0-R0.7,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.7,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,9.957493476533248,10.230883827775306
taxi-H32-N96-D0-R0.9,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.9,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,11.191212792301634,11.446054036357753
taxi-H32-N96-D0-R1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,1.0,fixed-q4,fixed,96,90,3456,3240,96,90,3264,999432,4.0,4.0,0.030174809165813884,0.996591649725921,142,5.639475871343904,6.168596578841922,5.977788097736747,6.0758510429122286,11.808072450185826,12.053639140648976
taxi-H32-N96-D0-R0,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.0,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,5.8004209188787055,6.160681037992534
taxi-H32-N96-D0-R0.1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.1,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,6.511983744040781,6.8583081097424525
taxi-H32-N96-D0-R0.3,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.3,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,7.9351093943649325,8.253562253242292
taxi-H32-N96-D0-R0.5,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.5,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,9.358235044689083,9.648816396742129
taxi-H32-N96-D0-R0.7,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.7,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,10.781360695013234,11.044070540241968
taxi-H32-N96-D0-R0.9,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.9,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,12.204486345337386,12.439324683741805
taxi-H32-N96-D0-R1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,1.0,fixed-q16,fixed,72,68,3456,3264,72,68,3264,999432,16.0,16.0,0.030174809165813884,0.996591649725921,142,5.8004209188787055,7.115628251620756,6.160681037992534,6.976270717499191,12.916049170499463,13.136951755491726
taxi-H32-N96-D0-R0,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.0,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,7.051947214696197,7.3780902212783905
taxi-H32-N96-D0-R0.1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.1,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,7.6109851910645165,7.925263099115485
taxi-H32-N96-D0-R0.3,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.3,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,8.729061143801156,9.019608854789674
taxi-H32-N96-D0-R0.5,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.5,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,9.847137096537795,10.113954610463864
taxi-H32-N96-D0-R0.7,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.7,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,10.965213049274432,11.208300366138053
taxi-H32-N96-D0-R0.9,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.9,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,12.083289002011071,12.302646121812241
taxi-H32-N96-D0-R1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,1.0,q1-to-q16-f0.25,two_stage,77,73,3411,3234,77,73,3264,999432,12.2987012987013,12.301369863013699,0.030174809165813884,0.996591649725921,142,7.051947214696197,5.5903797636831944,7.3780902212783905,5.471728778370946,12.64232697837939,12.849818999649337
taxi-H32-N96-D0-R0,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.0,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,9.181798132252732,9.546801854362371
taxi-H32-N96-D0-R0.1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.1,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,9.489514939338259,9.842856988234683
taxi-H32-N96-D0-R0.3,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.3,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,10.104948553509312,10.434967255979306
taxi-H32-N96-D0-R0.5,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.5,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,10.720382167680365,11.027077523723928
taxi-H32-N96-D0-R0.7,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.7,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,11.335815781851418,11.61918779146855
taxi-H32-N96-D0-R0.9,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,0.9,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,11.95124939602247,12.211298059213172
taxi-H32-N96-D0-R1,taxi-H32-N96-D0,taxi,32,96,3456,1000000,0,1.0,q1-to-q16-f0.5,two_stage,85,80,3450,3240,85,80,3264,999432,8.588235294117647,8.5,0.030174809165813884,0.996591649725921,142,9.181798132252732,3.0771680708552656,9.546801854362371,2.9605513387231124,12.258966203107997,12.507353193085484
