controller_bellman_residual,controller_risk,controller_updates,delay,encoder_sha256,environment_budget,game,learning_environment,learning_message,master_seed,match_count,message_budget,overhead,probe_environment,probe_message,rho,selected_q,strong_bellman_residual,strong_q,strong_risk,true_rho_full_budget_risk,true_rho_q
5.862268588802407e-07,5.488726282988973e-06,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,14,196608,8,768,960,0.1,4,5.940192291393089e-07,4,5.7533673543638606e-06,4.903528396324223e-05,16
5.504212485853827e-07,4.808449303404617e-06,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,14,196608,8,768,960,0.1,4,5.58928172439369e-07,4,5.002590257535501e-06,4.9725782901996775e-05,16
2.4469333025944686e-06,5.097981766633772e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056127,14,393216,32,768,3264,0.1,16,6.365833660934832e-07,4,2.16173991902995e-06,4.903528396324223e-05,16
2.463164822742364e-06,5.134223052341455e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056127,14,393216,32,768,3264,0.1,16,6.437644512681292e-07,4,2.345268041317361e-06,4.9725782901996775e-05,16
5.280758510250132e-07,5.555040415364331e-06,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,31,196608,8,768,960,0.3,4,5.337895528199836e-07,4,6.008556079770894e-06,6.008556079770894e-06,4
4.922928778267655e-07,4.69941605570438e-06,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,31,196608,8,768,960,0.3,4,4.967807864311753e-07,4,5.115890741994451e-06,5.115890741994451e-06,4
2.25145289865533e-06,2.5974819827957446e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056127,31,393216,32,768,3264,0.3,16,7.228746834477059e-07,4,2.6425026653497623e-06,2.606058444796873e-05,16
2.316519751138861e-06,2.81701607167706e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056127,31,393216,32,768,3264,0.3,16,7.137224446573856e-07,4,2.981571552610072e-06,2.8605410016357947e-05,16
1.766714653392998e-06,7.286079701045366e-06,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,56,196608,8,768,960,0.5,4,1.814018863797228e-06,4,8.12012810312693e-06,8.12012810312693e-06,4
1.6331749419028284e-06,5.749523378917399e-06,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056127,56,196608,8,768,960,0.5,4,1.6805188868698954e-06,4,6.352380812823619e-06,6.352380812823619e-06,4
1.2957749226308996e-06,1.3766641268228606e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,56,393216,32,768,3264,0.5,4,1.226631185615107e-06,4,1.1124501026194051e-05,1.1124501026194051e-05,4
1.062732081042089e-06,8.946334863754686e-06,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,56,393216,32,768,3264,0.5,4,1.0392641135302448e-06,4,7.057402831659285e-06,7.057402831659285e-06,4
6.66333012245414e-07,2.2704928337636886e-06,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,71,196608,8,768,960,0.7,1,3.2922694178798133e-06,4,1.4417439541876579e-05,2.1934947622163967e-06,1
7.469237135007773e-07,2.4859756928998102e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,71,196608,8,768,960,0.7,1,2.8866241500844066e-06,4,1.0483598055602313e-05,2.6430001933362946e-06,1
1.5202019412079176e-06,1.848300792523502e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,71,393216,32,768,3264,0.7,4,1.283271475219127e-06,4,1.4660212966309327e-05,1.4660212966309327e-05,4
1.165885870012195e-06,1.1057788409790333e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,71,393216,32,768,3264,0.7,4,9.78081310656118e-07,4,8.043739409613714e-06,8.043739409613714e-06,4
6.66333012245414e-07,2.2704928337636886e-06,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,83,196608,8,768,960,0.9,1,3.2922694178798133e-06,4,1.4417439541876579e-05,2.1934947622163967e-06,1
7.469237135007773e-07,2.4859756928998102e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,83,196608,8,768,960,0.9,1,2.8866241500844066e-06,4,1.0483598055602313e-05,2.6430001933362946e-06,1
1.5202019412079176e-06,1.848300792523502e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,83,393216,32,768,3264,0.9,4,1.283271475219127e-06,4,1.4660212966309327e-05,3.0452504591855386e-06,1
1.165885870012195e-06,1.1057788409790333e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056127,83,393216,32,768,3264,0.9,4,9.78081310656118e-07,4,8.043739409613714e-06,3.5359052103330876e-06,1
6.66333012245414e-07,2.2704928337636886e-06,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,96,196608,8,768,960,1.0,1,3.2922694178798133e-06,4,1.4417439541876579e-05,2.1934947622163967e-06,1
7.469237135007773e-07,2.4859756928998102e-06,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056127,96,196608,8,768,960,1.0,1,2.8866241500844066e-06,4,1.0483598055602313e-05,2.6430001933362946e-06,1
1.0538713471756347e-06,5.007309308362081e-06,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056127,96,393216,32,768,3264,1.0,1,1.283271475219127e-06,4,1.4660212966309327e-05,3.0452504591855386e-06,1
9.010097764220422e-07,2.8682645913602784e-06,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056127,96,393216,32,768,3264,1.0,1,9.78081310656118e-07,4,8.043739409613714e-06,3.5359052103330876e-06,1
4.828396726438999e-07,1.553692307368966e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056128,0,196608,8,768,960,0.0,16,1.4935403064342756e-06,4,1.1848554757850752e-05,1.465021224128929e-06,16
4.848700943927899e-07,1.5580250558593229e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056128,0,196608,8,768,960,0.0,16,1.560060692347559e-06,4,1.2836102642206194e-05,1.4634823744068431e-06,16
4.957290924619951e-07,1.595211169498681e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,0,393216,32,768,3264,0.0,16,2.3977951139134633e-06,4,4.5002474558412844e-05,1.465021224128929e-06,16
4.976777669384049e-07,1.6025931066370358e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,0,393216,32,768,3264,0.0,16,2.472426554469557e-06,4,4.656853236077697e-05,1.4634823744068431e-06,16
1.3751827748469037e-06,5.562858792362003e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056128,10,196608,8,768,960,0.1,16,1.4677791206747458e-06,4,1.543332615626463e-05,5.821970017807811e-06,16
1.3862539201018181e-06,5.4114865822064546e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056128,10,196608,8,768,960,0.1,16,1.5374263682997394e-06,4,1.6947101511544585e-05,5.679904838320174e-06,16
1.3776651938825058e-06,5.409142184003432e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,10,393216,32,768,3264,0.1,16,9.54750166226247e-07,4,7.410391306696985e-06,5.821970017807811e-06,16
1.3900126011368942e-06,5.2750148402318955e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,10,393216,32,768,3264,0.1,16,9.861525300696296e-07,4,8.158203811010017e-06,5.679904838320174e-06,16
2.3539458967302064e-06,1.4434197763828457e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056128,28,196608,8,768,960,0.3,4,2.317817627030867e-06,4,1.3941106284202995e-05,1.3941106284202995e-05,4
2.4452116280590087e-06,1.677739137155928e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056128,28,196608,8,768,960,0.3,4,2.3995020261451556e-06,4,1.6233922225458677e-05,1.6233922225458677e-05,4
5.291652478926941e-06,4.1318233363802776e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,28,393216,32,768,3264,0.3,16,4.898979075828703e-07,4,2.2752466608813692e-06,4.1899290159357024e-05,16
5.301236503817885e-06,3.886570891659661e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056128,28,393216,32,768,3264,0.3,16,4.882939339100924e-07,4,1.9017809508996607e-06,3.963527799998753e-05,16
6.128952315943319e-06,4.9940873596621976e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056128,51,196608,8,768,960,0.5,4,5.703802086237848e-06,4,4.6436592916223315e-05,4.6436592916223315e-05,4
6.537439592622158e-06,6.20147873097027e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056128,51,196608,8,768,960,0.5,4,6.0510470489958e-06,4,5.762659328027321e-05,5.762659328027321e-05,4
4.732232094570464e-06,7.793793967347526e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056128,51,393216,32,768,3264,0.5,4,4.606836141312398e-06,4,8.223243716969504e-05,8.223243716969504e-05,4
4.097005508710053e-06,6.281990769560943e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056128,51,393216,32,768,3264,0.5,4,3.998211386328343e-06,4,6.728922983511668e-05,6.728922983511668e-05,4
6.848092256999258e-06,0.0001364322536260747,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,68,196608,8,768,960,0.7,1,3.876445362538127e-06,4,4.9330691512368984e-05,0.00013616506214779296,1
7.676257572635239e-06,0.00015877537142686103,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,68,196608,8,768,960,0.7,1,4.1320486998670925e-06,4,5.616863277055332e-05,0.00015893266440412251,1
3.1544856592677727e-06,3.246510183241347e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056128,68,393216,32,768,3264,0.7,4,2.9822574552584545e-06,4,3.522473918674617e-05,3.522473918674617e-05,4
3.000998822430827e-06,2.7619904621809357e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056128,68,393216,32,768,3264,0.7,4,2.8380734017556723e-06,4,3.0229771062845773e-05,3.0229771062845773e-05,4
6.848092256999258e-06,0.0001364322536260747,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,87,196608,8,768,960,0.9,1,5.703802086237848e-06,4,4.6436592916223315e-05,0.00013616506214779296,1
7.676257572635239e-06,0.00015877537142686103,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,87,196608,8,768,960,0.9,1,6.0510470489958e-06,4,5.762659328027321e-05,0.00015893266440412251,1
2.2417995893428056e-06,3.12767296355336e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056128,87,393216,32,768,3264,0.9,1,4.606836141312398e-06,4,8.223243716969504e-05,3.355395595821466e-05,1
1.7538676218530674e-06,2.0877625695903953e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056128,87,393216,32,768,3264,0.9,1,3.998211386328343e-06,4,6.728922983511668e-05,2.2510650484972066e-05,1
6.848092256999258e-06,0.0001364322536260747,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,96,196608,8,768,960,1.0,1,5.703802086237848e-06,4,4.6436592916223315e-05,0.00013616506214779296,1
7.676257572635239e-06,0.00015877537142686103,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056128,96,196608,8,768,960,1.0,1,6.0510470489958e-06,4,5.762659328027321e-05,0.00015893266440412251,1
2.2417995893428056e-06,3.12767296355336e-05,11816,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056128,96,393216,32,768,3264,1.0,1,4.606836141312398e-06,4,8.223243716969504e-05,3.355395595821466e-05,1
1.7538676218530674e-06,2.0877625695903953e-05,11808,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,11816,389928,202608056128,96,393216,32,768,3264,1.0,1,3.998211386328343e-06,4,6.728922983511668e-05,2.2510650484972066e-05,1
2.83095678644445e-07,3.1466128325875847e-06,8144,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056129,0,196608,8,768,960,0.0,16,1.1012928730893372e-06,4,3.9767585328533795e-06,3.375715868676842e-06,16
2.7365713561877415e-07,2.904266211329173e-06,8136,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,130304,195456,202608056129,0,196608,8,768,960,0.0,16,1.1231887825620772e-06,4,4.212883064551528e-06,3.181071210147986e-06,16
2.7968652336416167e-07,2.9190989486016565e-06,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,0,393216,32,768,3264,0.0,16,1.442489271934607e-06,4,6.403833868573367e-06,3.375715868676842e-06,16
2.6883964586990204e-07,2.6402893872148864e-06,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,0,393216,32,768,3264,0.0,16,1.5238370569479564e-06,4,7.294220615645838e-06,3.181071210147986e-06,16
3.872909488002831e-06,7.572328190023359e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,11,196608,8,768,960,0.1,4,3.989009758754038e-06,4,7.781573603303232e-05,1.1203208275468853e-05,16
3.9665483693416775e-06,7.900713381115188e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,11,196608,8,768,960,0.1,4,4.106998662287412e-06,4,8.164863520815158e-05,1.2528475857385855e-05,16
1.3003721870873849e-06,1.2477491234340864e-05,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,11,393216,32,768,3264,0.1,16,3.836586818332758e-06,4,4.9380070553225654e-05,1.1203208275468853e-05,16
1.3575077389051301e-06,1.3908137911116959e-05,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,11,393216,32,768,3264,0.1,16,4.0293516766704846e-06,4,5.391786521890707e-05,1.2528475857385855e-05,16
7.025181349657446e-06,0.00014264987325281604,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,22,196608,8,768,960,0.3,4,7.072431444391658e-06,4,0.00014434882799796452,0.00014434882799796452,4
7.293347266616335e-06,0.0001506179226822293,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,22,196608,8,768,960,0.3,4,7.391864626179441e-06,4,0.00015337162226823452,0.00015337162226823452,4
5.123205266927355e-06,0.00010429611674007577,8124,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,22,393216,32,768,3264,0.3,16,5.5287118247981064e-06,4,9.572851141721933e-05,0.00010071858149549349,16
5.622217825405053e-06,0.00011760067110346902,8116,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,129984,389952,202608056129,22,393216,32,768,3264,0.3,16,6.061742132963336e-06,4,0.00010837398228200105,0.00011398913318885126,16
3.163635466026514e-06,5.1792344372167896e-05,16304,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,39,196608,8,768,960,0.5,4,3.149818347914741e-06,4,5.2373214276493896e-05,5.2373214276493896e-05,4
3.276478359805819e-06,5.433669089735872e-05,16296,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,65216,195648,202608056129,39,196608,8,768,960,0.5,4,3.285519052046705e-06,4,5.5426322942423035e-05,5.5426322942423035e-05,4
3.2316211304229213e-06,4.334143876923025e-05,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,39,393216,32,768,3264,0.5,4,3.040101979823452e-06,4,3.670842428886327e-05,3.670842428886327e-05,4
3.488562753480993e-06,4.913188304158568e-05,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,39,393216,32,768,3264,0.5,4,3.2597049429132047e-06,4,4.1394903689152146e-05,4.1394903689152146e-05,4
3.3970341151512416e-06,5.7173528943062266e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,77,196608,8,768,960,0.7,1,1.0916573119525643e-05,4,0.00023990568739616454,6.534629233885762e-05,1
3.6816633345914395e-06,6.555870713443701e-05,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,77,196608,8,768,960,0.7,1,1.1800294887875256e-05,4,0.00026308082524679647,7.506207581489682e-05,1
1.0981654599730004e-05,0.0002463990817411051,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,77,393216,32,768,3264,0.7,4,9.698286503420973e-06,4,0.0002166136991915919,0.0002166136991915919,4
1.2454347305160601e-05,0.0002833704673477973,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,77,393216,32,768,3264,0.7,4,1.0975044985895642e-05,4,0.00024859058466952767,0.00024859058466952767,4
3.3970341151512416e-06,5.7173528943062266e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,85,196608,8,768,960,0.9,1,1.0916573119525643e-05,4,0.00023990568739616454,6.534629233885762e-05,1
3.6816633345914395e-06,6.555870713443701e-05,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,85,196608,8,768,960,0.9,1,1.1800294887875256e-05,4,0.00026308082524679647,7.506207581489682e-05,1
1.0981654599730004e-05,0.0002463990817411051,10832,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,85,393216,32,768,3264,0.9,4,9.698286503420973e-06,4,0.0002166136991915919,0.0002448465628969677,1
1.2454347305160601e-05,0.0002833704673477973,10824,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,43328,389952,202608056129,85,393216,32,768,3264,0.9,4,1.0975044985895642e-05,4,0.00024859058466952767,0.00027785104272902065,1
3.3970341151512416e-06,5.7173528943062266e-05,21738,0,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,96,196608,8,768,960,1.0,1,1.0916573119525643e-05,4,0.00023990568739616454,6.534629233885762e-05,1
3.6816633345914395e-06,6.555870713443701e-05,21730,8,6c3869c803a48cd9e520a4c06b6a0c22580338dba337748124010a0ad0cb9410,131072,breakout,21738,195642,202608056129,96,196608,8,768,960,1.0,1,1.1800294887875256e-05,4,0.00026308082524679647,7.506207581489682e-05,1
