policy,persistence,rho,delay,seed,decision,covered_so_far,persistence_upper,rho_upper,certified_persistence,certified_rho,transition_trials,sharing_trials,q,gap,eta,updates,exact_radius
dual_ucb,0.98,0.0,2,20391232,10,True,0.9847597757139728,0.0173105725875089,0.986,0.02,14982,520,2,133,0.02689822451761562,5,0.9652434247400454
correlation_blind,0.98,0.0,2,21391232,1,True,0.9993703412465136,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,2,21391232,2,True,0.9973052963407696,0.026376301972316142,0.998,0.0,1934,364,32,786,0.026447783202002896,2,0.9655761019559298
correlation_blind,0.98,0.0,2,21391232,3,True,0.9933822815452706,0.0239384954614337,0.994,0.0,3811,375,4,312,0.028432504329000585,6,0.9631457395357768
correlation_blind,0.98,0.0,2,21391232,4,True,0.9900147995856425,0.023283272130540197,0.992,0.0,5604,395,4,198,0.026429361627681645,9,0.9657071420033425
correlation_blind,0.98,0.0,2,21391232,5,True,0.9872181094147778,0.022181782442668392,0.988,0.0,7452,410,2,142,0.02721448707719958,13,0.964839054220798
correlation_blind,0.98,0.0,2,21391232,6,True,0.9858636431808863,0.021423444863235344,0.986,0.0,9172,436,4,122,0.027532712128619925,14,0.964312557729423
correlation_blind,0.98,0.0,2,21391232,7,True,0.9859185909981558,0.02022791281284097,0.986,0.0,10968,456,2,112,0.026087922882300763,16,0.96628551112523
correlation_blind,0.98,0.0,2,21391232,8,True,0.9853221910740979,0.019397562569742545,0.986,0.0,12688,482,4,122,0.027481550225565,14,0.9643778837844179
correlation_blind,0.98,0.0,2,21391232,9,True,0.9849002162878242,0.018417322134968203,0.986,0.0,14408,508,4,122,0.027398415401644265,14,0.9644840448433272
correlation_blind,0.98,0.0,2,21391232,10,True,0.984675797666051,0.017533771880252937,0.986,0.0,15073,513,2,133,0.026931921309932154,5,0.9652006859449049
dual_ucb,0.98,0.0,2,20391233,1,True,0.9998916376850624,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,2,20391233,2,True,0.9981597540384117,0.026376301972316142,1.0,0.04,528,528,1,16721,0.0,0,1.0
dual_ucb,0.98,0.0,2,20391233,3,True,0.994028655469922,0.016911182177612276,0.996,0.02,2129,565,16,392,0.026385857983926495,4,0.9656710862434666
dual_ucb,0.98,0.0,2,20391233,4,True,0.9870468848132337,0.015871489261334852,0.988,0.02,3953,583,2,130,0.026027312304103795,14,0.9663502082261912
dual_ucb,0.98,0.0,2,20391233,5,True,0.9849766505892108,0.015411720747493807,0.986,0.02,5673,609,4,122,0.027527877415627833,14,0.9643187307219628
dual_ucb,0.98,0.0,2,20391233,6,True,0.9841098306969176,0.014793906853618703,0.986,0.02,7393,635,4,122,0.02751620198260572,14,0.9643336381694221
dual_ucb,0.98,0.0,2,20391233,7,True,0.9839545297604282,0.014224929352612839,0.984,0.02,9175,653,4,99,0.026532064725799057,18,0.9656167113368176
dual_ucb,0.98,0.0,2,20391233,8,True,0.9842709990516165,0.013856641605286903,0.986,0.02,10895,679,4,122,0.02746203919652258,14,0.9644027977182776
dual_ucb,0.98,0.0,2,20391233,9,True,0.9842032336966968,0.01335795778767173,0.986,0.02,12615,705,4,122,0.027374079476587432,14,0.9645151236323475
dual_ucb,0.98,0.0,2,20391233,10,True,0.9833714287005826,0.012894804882152635,0.984,0.02,13255,710,8,128,0.02906108648036317,5,0.9622843618025665
correlation_blind,0.98,0.0,2,21391233,1,True,0.9983186396695305,0.06276907731421694,1.0,0.0,328,328,1,18721,0.0,0,1.0
correlation_blind,0.98,0.0,2,21391233,2,True,0.9928193857233558,0.026376301972316142,0.994,0.0,2167,340,8,262,0.0264228176908614,7,0.9656539897238603
correlation_blind,0.98,0.0,2,21391233,3,True,0.9866198211637307,0.02550878293822588,0.988,0.0,3991,358,2,130,0.026049348197405033,14,0.9663222184597915
correlation_blind,0.98,0.0,2,21391233,4,True,0.9859039209352918,0.024312144734157194,0.986,0.0,5823,375,2,122,0.02729623248785654,15,0.9647450133067967
correlation_blind,0.98,0.0,2,21391233,5,True,0.9855011461057084,0.023283272130540197,0.986,0.0,7543,401,4,122,0.027543740067743495,14,0.9642984773492099
correlation_blind,0.98,0.0,2,21391233,6,True,0.985598566086721,0.0218719139913469,0.986,0.0,9263,427,4,122,0.027532712128619925,14,0.964312557729423
correlation_blind,0.98,0.0,2,21391233,7,True,0.9856962704495638,0.02062592370566497,0.986,0.0,11059,447,2,112,0.026087922882300763,16,0.96628551112523
correlation_blind,0.98,0.0,2,21391233,8,True,0.9847495633156174,0.01976238385169611,0.986,0.0,12779,473,4,122,0.027481550225565,14,0.9643778837844179
correlation_blind,0.98,0.0,2,21391233,9,True,0.9844682422169273,0.0187449082710643,0.986,0.0,14499,499,4,122,0.027398415401644265,14,0.9644840448433272
correlation_blind,0.98,0.0,2,21391233,10,True,0.9841116463187503,0.017829590534166065,0.986,0.0,15164,504,2,133,0.026931921309932154,5,0.9652006859449049
dual_ucb,0.98,0.0,2,20391234,1,True,0.9983186396695305,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,2,20391234,2,True,0.9952485710760997,0.026376301972316142,0.996,0.04,1929,365,16,392,0.026367492871667463,4,0.9656947333037432
dual_ucb,0.98,0.0,2,20391234,3,True,0.9910289360677709,0.023877365688664574,0.992,0.04,3722,385,4,198,0.026407290750771664,9,0.9657353945895581
dual_ucb,0.98,0.0,2,20391234,4,True,0.9881633231245575,0.02271880502941133,0.99,0.04,5594,398,2,170,0.027139001492649393,11,0.9649296856239757
dual_ucb,0.98,0.0,2,20391234,5,True,0.9854761495942257,0.02202572750300722,0.986,0.04,7314,424,4,122,0.02751203297868253,14,0.9643389613061117
dual_ucb,0.98,0.0,2,20391234,6,True,0.984006764913167,0.02076219879092058,0.986,0.04,9034,450,4,122,0.027499707771380992,14,0.9643546987710471
dual_ucb,0.98,0.0,2,20391234,7,True,0.9843033434568433,0.0196392186597971,0.986,0.02,10830,470,2,112,0.026077008043847688,16,0.9662993629881235
dual_ucb,0.98,0.0,2,20391234,8,True,0.9837115287623679,0.01885678335126615,0.984,0.02,12569,497,2,108,0.02733907244760709,16,0.9647041679287676
dual_ucb,0.98,0.0,2,20391234,9,True,0.983792934996669,0.01789672735039271,0.984,0.02,14356,502,1,99,0.025403938752313813,18,0.967393406585392
dual_ucb,0.98,0.0,2,20391234,10,True,0.9838910771998226,0.01772985048111929,0.984,0.02,14996,507,8,128,0.02906108648036317,5,0.9622843618025665
correlation_blind,0.98,0.0,2,21391234,1,True,0.9947865634437878,0.06276907731421694,0.996,0.0,1729,165,16,392,0.02641670392727732,4,0.965631369833425
correlation_blind,0.98,0.0,2,21391234,2,True,0.9891872347527542,0.04977553769707031,0.99,0.0,3601,177,2,156,0.026015212128952147,12,0.9663582802305034
correlation_blind,0.98,0.0,2,21391234,3,True,0.9877575365674178,0.046669445281753236,0.988,0.0,5425,195,2,130,0.026049348197405033,14,0.9663222184597915
correlation_blind,0.98,0.0,2,21391234,4,True,0.9870826685815159,0.04269177205890032,0.988,0.0,7249,213,2,130,0.02603712804073409,14,0.9663377402449972
correlation_blind,0.98,0.0,2,21391234,5,True,0.9861436341066647,0.039354511713275725,0.988,0.0,9097,228,2,142,0.02721448707719958,13,0.964839054220798
correlation_blind,0.98,0.0,2,21391234,6,True,0.9860772969697595,0.036957245446009146,0.988,0.0,10811,250,8,142,0.027611270228033113,12,0.964135522274343
correlation_blind,0.98,0.0,2,21391234,7,True,0.9857362894991522,0.0339383733226967,0.986,0.0,12607,270,2,112,0.026087922882300763,16,0.96628551112523
correlation_blind,0.98,0.0,2,21391234,8,True,0.9849389956171253,0.03160230153883711,0.986,0.0,14327,296,4,122,0.027481550225565,14,0.9643778837844179
correlation_blind,0.98,0.0,2,21391234,9,True,0.9851344246702176,0.029017570903663657,0.986,0.0,16047,322,4,122,0.027398415401644265,14,0.9644840448433272
correlation_blind,0.98,0.0,2,21391234,10,True,0.9839665803296429,0.026833248904968084,0.984,0.0,16687,327,8,128,0.029127434825839127,5,0.9621994562672561
dual_ucb,0.98,0.0,2,20391235,1,True,0.9983186396695305,0.06276907731421694,1.0,0.08,328,328,1,18721,0.0,0,1.0
dual_ucb,0.98,0.0,2,20391235,2,True,0.9973052963407696,0.026376301972316142,0.998,0.04,1934,364,32,786,0.026383805668054025,2,0.9656585554199798
dual_ucb,0.98,0.0,2,20391235,3,True,0.9896682880082261,0.0239384954614337,0.99,0.04,3652,392,4,170,0.02740340335939206,10,0.9644627943549267
dual_ucb,0.98,0.0,2,20391235,4,True,0.9885501950592706,0.022340128659441405,0.99,0.04,5524,405,2,170,0.027139001492649393,11,0.9649296856239757
dual_ucb,0.98,0.0,2,20391235,5,True,0.9861625008501735,0.021670232510669157,0.988,0.04,7372,420,2,142,0.027193231541859195,13,0.9648660049878828
dual_ucb,0.98,0.0,2,20391235,6,True,0.9854842371061958,0.020946806161918817,0.986,0.04,9092,446,4,122,0.027499707771380992,14,0.9643546987710471
dual_ucb,0.98,0.0,2,20391235,7,True,0.9847759819251671,0.01980379269084978,0.986,0.02,10888,466,2,112,0.026077008043847688,16,0.9662993629881235
dual_ucb,0.98,0.0,2,20391235,8,True,0.9841929675896535,0.019008103781458507,0.986,0.02,12608,492,4,122,0.02746203919652258,14,0.9644027977182776
