policy,persistence,rho,delay,seed,simultaneous_coverage,largest_action_radius,final_error,median_q,initial_p_upper,final_p_upper,initial_rho_upper,final_rho_upper,random_seed,oracle_error,to_oracle
correlation_blind,0.9,0.9,0,20361248,True,0.9516972307520686,0.01714086638115027,32.0,0.9727229968352509,0.9124057007594772,0.9323760017851082,0.925543847651831,21361248,0.0033543282103693324,5.1100742998738795
dual_ucb,0.9,0.9,0,20361249,True,0.9815839341912527,0.010999591932505685,1.0,0.9835847716806565,0.9095055216117682,0.9835847716806565,0.9818641577719343,20361249,0.0033543282103693324,3.2792235114328783
correlation_blind,0.9,0.9,0,20361249,True,0.949716951094753,0.01714277568984484,32.0,0.986792518751719,0.9131018600636596,0.9835847716806565,0.9627473994411901,21361249,0.0033543282103693324,5.11064350734996
dual_ucb,0.9,0.9,0,20361250,True,0.9765303150345551,0.010780233562728989,1.0,0.9765294187433833,0.9149474346421422,0.9646320947113585,0.9686506050373798,20361250,0.0033543282103693324,3.213827892393994
correlation_blind,0.9,0.9,0,20361250,True,0.9437326108931523,0.016767681049325224,32.0,0.9559839803502153,0.9178876862761962,0.9924306493116266,0.9713492385202485,21361250,0.0033543282103693324,4.998819434988742
dual_ucb,0.9,0.9,0,20361251,True,0.9778818327041722,0.010863693350902471,1.0,0.9801562512971111,0.9127465043984768,0.986792518751719,0.9646064941183099,20361251,0.0033543282103693324,3.238709115380904
correlation_blind,0.9,0.9,0,20361251,True,0.9519182634463456,0.01646224682445743,32.0,0.9801562512971111,0.9108261616118816,0.9646320947113585,0.9412304301260734,21361251,0.0033543282103693324,4.907762685108514
dual_ucb,0.9,0.9,0,20361252,True,0.9814556400404127,0.010999592347885256,1.0,0.9421260130514741,0.9087785339058188,0.9646320947113585,0.9640567884814577,20361252,0.0033543282103693324,3.2792236352667863
correlation_blind,0.9,0.9,0,20361252,True,0.9494355284355706,0.016961318852479305,32.0,0.9801562512971111,0.9140353674113029,0.9687527531915219,0.945477500297101,21361252,0.0033543282103693324,5.056547179863403
dual_ucb,0.9,0.9,0,20361253,True,0.9789043618902141,0.010937041661966126,1.0,0.9897522603044175,0.9114979023110976,0.9897522603044175,0.9908577696088006,20361253,0.0033543282103693324,3.2605758816791184
correlation_blind,0.9,0.9,0,20361253,True,0.9494355284355706,0.017142775669236852,32.0,0.9801562512971111,0.9139037107431334,0.9924306493116266,0.960819102272563,21361253,0.0033543282103693324,5.11064350120626
dual_ucb,0.9,0.9,0,20361254,True,0.9799290385009177,0.0108636937689977,1.0,0.9801562512971111,0.9127012040246489,0.9559839803502153,0.9476678519591584,20361254,0.0033543282103693324,3.2387092400244097
correlation_blind,0.9,0.9,0,20361254,True,0.9465788879757538,0.0165363194072463,32.0,0.9727229968352509,0.9181219605370057,0.986792518751719,0.9564180092095094,21361254,0.0033543282103693324,4.929845372950415
dual_ucb,0.9,0.9,0,20361255,True,0.9791056657933217,0.010936633258498828,1.0,0.9801562512971111,0.9119487131364163,0.986792518751719,0.985567548324328,20361255,0.0033543282103693324,3.2604541275031154
correlation_blind,0.9,0.9,0,20361255,True,0.949716951094753,0.01646384039542688,32.0,0.9765294187433833,0.9119804292051175,0.9687527531915219,0.9406201025981784,21361255,0.0033543282103693324,4.908237764131647
dual_ucb,0.9,0.9,0,20361256,True,0.9795987427533905,0.01073917472941599,1.0,0.9835847716806565,0.9071166028831084,0.9514751328510374,0.9557897169789464,20361256,0.0033543282103693324,3.2015873390736385
correlation_blind,0.9,0.9,0,20361256,True,0.9472591440703961,0.01714277363295073,32.0,0.9765294187433833,0.9139377780201567,0.9801562512971111,0.9558454304308033,21361256,0.0033543282103693324,5.110642894143982
dual_ucb,0.9,0.9,0,20361257,True,0.9807138217025784,0.010937042947835547,1.0,0.9603725220436967,0.9118067760058284,0.9765294187433833,0.9651399724457763,20361257,0.0033543282103693324,3.260576265025452
correlation_blind,0.9,0.9,0,20361257,True,0.9465788879757538,0.01673067029424788,32.0,0.9801562512971111,0.9207806155919911,0.9727229968352509,0.934072084911385,21361257,0.0033543282103693324,4.9877857040130635
dual_ucb,0.9,0.9,0,20361258,True,0.9805457157133339,0.010936633258387344,1.0,0.9801562512971111,0.911638050646516,0.9603725220436967,0.9651399724457763,20361258,0.0033543282103693324,3.2604541274698793
correlation_blind,0.9,0.9,0,20361258,True,0.9494355284355706,0.01696131887089413,32.0,0.9801562512971111,0.9146928563950703,0.986792518751719,0.95719539984746,21361258,0.0033543282103693324,5.056547185353273
dual_ucb,0.9,0.9,0,20361259,True,0.9795987427533905,0.010936633252297144,1.0,0.9514751328510374,0.9107242955345376,0.986792518751719,0.9851168718771375,20361259,0.0033543282103693324,3.260454125654255
correlation_blind,0.9,0.9,0,20361259,True,0.950910469013039,0.016462244471898545,32.0,0.9924306493116266,0.9103068328022565,0.9801562512971111,0.9626384450493874,21361259,0.0033543282103693324,4.907761983758277
dual_ucb,0.9,0.9,0,20361260,True,0.9807138217025784,0.010999592349141146,1.0,0.9646320947113585,0.9084546631768315,0.9801562512971111,0.9822813340584793,20361260,0.0033543282103693324,3.2792236356411952
correlation_blind,0.9,0.9,0,20361260,True,0.950910469013039,0.016961323270662264,32.0,0.9924306493116266,0.9145937077239701,0.9727229968352509,0.941255546588109,21361260,0.0033543282103693324,5.056548497022215
dual_ucb,0.9,0.9,0,20361261,True,0.9799290385009177,0.010936266119200354,1.0,0.9801562512971111,0.9111635913726981,0.9765294187433833,0.9758239310629553,20361261,0.0033543282103693324,3.2603446750955247
correlation_blind,0.9,0.9,0,20361261,True,0.9487766140384044,0.01696886155876167,32.0,0.9727229968352509,0.9155246740658332,0.9727229968352509,0.9474750686906763,21361261,0.0033543282103693324,5.058795828716264
dual_ucb,0.9,0.9,0,20361262,True,0.9797739241957442,0.010937041655046593,1.0,0.986792518751719,0.9111483269930032,0.9687527531915219,0.9597473154241707,20361262,0.0033543282103693324,3.2605758796162516
correlation_blind,0.9,0.9,0,20361262,True,0.9487766140384044,0.016970711125821297,32.0,0.986792518751719,0.9147538526470764,0.9801562512971111,0.957898249612289,21361262,0.0033543282103693324,5.059347225879461
dual_ucb,0.9,0.9,2,20371231,True,0.9656754648843962,0.0009008468931559414,1.0,0.9765294187433833,0.913300043981361,0.9801562512971111,0.9821443662922276,20371231,0.0009077013770903222,0.9924485253549431
correlation_blind,0.9,0.9,2,20371231,True,0.9656754648843962,0.0008973730914319273,1.0,0.9646320947113585,0.9124466612642459,0.9646320947113585,0.9501238180320108,21371231,0.0009077013770903222,0.9886214938975826
dual_ucb,0.9,0.9,2,20371232,True,0.9667803383093299,0.0009249550639723011,1.0,0.9727229968352509,0.9079162801775329,0.9687527531915219,0.9693492490657407,20371232,0.0009077013770903222,1.0190081091837564
correlation_blind,0.9,0.9,2,20371232,True,0.9654600084095883,0.0009107183167253132,1.0,0.9835847716806565,0.9102884037007468,0.9897522603044175,0.9908577696088006,21371232,0.0009077013770903222,1.0033237138459148
dual_ucb,0.9,0.9,2,20371233,True,0.9660469655869762,0.0008857448169989691,1.0,0.9924306493116266,0.9144235321722269,0.9421260130514741,0.9299451075251948,20371233,0.0009077013770903222,0.9758108110822351
correlation_blind,0.9,0.9,2,20371233,True,0.9662448854417471,0.0008973716266784892,1.0,0.9897522603044175,0.9134641984559009,0.9559839803502153,0.9511005105985402,21371233,0.0009077013770903222,0.9886198802022913
dual_ucb,0.9,0.9,2,20371234,True,0.9656754648843962,0.0009011710624956732,1.0,0.986792518751719,0.9130744494534797,0.9646320947113585,0.9563647916504701,20371234,0.0009077013770903222,0.9928056574998463
correlation_blind,0.9,0.9,2,20371234,True,0.9660469655869762,0.0008986328735748857,1.0,0.9687527531915219,0.9144985793241021,0.9801562512971111,0.9672993712943392,21371234,0.0009077013770903222,0.9900093756114968
dual_ucb,0.9,0.9,2,20371235,True,0.9655809398595031,0.0009197735671986135,1.0,0.986792518751719,0.9093619761192984,0.9727229968352509,0.9636421698848257,20371235,0.0009077013770903222,1.0132997375711705
correlation_blind,0.9,0.9,2,20371235,True,0.9656754648843962,0.0009047515991023195,1.0,0.9835847716806565,0.9132503601652782,0.9468535763918076,0.9494467831003199,21371235,0.0009077013770903222,0.9967502770597767
dual_ucb,0.9,0.9,2,20371236,True,0.9654765965583224,0.0009069118309630212,1.0,0.9765294187433833,0.9114263293168574,0.9687527531915219,0.970685367633499,20371236,0.0009077013770903222,0.9991301697372853
correlation_blind,0.9,0.9,2,20371236,True,0.9653345815486741,0.0009109800860804666,1.0,0.986792518751719,0.911701823952207,0.9687527531915219,0.9636421698848257,21371236,0.0009077013770903222,1.0036121009319765
dual_ucb,0.9,0.9,2,20371237,True,0.9653345815486741,0.0009107239832286062,1.0,0.9998916376850624,0.9105985713992797,0.9801562512971111,0.9672528808320384,20371237,0.0009077013770903222,1.0033299565414047
correlation_blind,0.9,0.9,2,20371237,True,0.9654786745067911,0.0009198173805432333,1.0,0.9646320947113585,0.9092691753244988,0.9646320947113585,0.9656428258917313,21371237,0.0009077013770903222,1.013348006027874
dual_ucb,0.9,0.9,2,20371238,True,0.9655809398595031,0.0009106951254337435,1.0,0.986792518751719,0.911850966989552,0.9727229968352509,0.9596619081940627,20371238,0.0009077013770903222,1.003298164373197
correlation_blind,0.9,0.9,2,20371238,True,0.9664811352174852,0.0008967008997987758,1.0,0.9801562512971111,0.9145141384038638,0.9835847716806565,0.9808267171147189,21371238,0.0009077013770903222,0.9878809511925509
dual_ucb,0.9,0.9,2,20371239,True,0.9667803383093299,0.0008905149330925566,1.0,0.9727229968352509,0.9150274566980579,0.9646320947113585,0.957635669156204,20371239,0.0009077013770903222,0.9810659712196785
correlation_blind,0.9,0.9,2,20371239,True,0.9662448854417471,0.0008990247715786423,1.0,0.9897522603044175,0.9152252770080469,0.9559839803502153,0.9463281912856361,21371239,0.0009077013770903222,0.9904411233356358
dual_ucb,0.9,0.9,2,20371240,True,0.9664811352174852,0.000901171628556768,1.0,0.9801562512971111,0.9137106379017936,0.9765294187433833,0.9760063279648505,20371240,0.0009077013770903222,0.992806281120245
correlation_blind,0.9,0.9,2,20371240,True,0.9653556201535476,0.0009109787457592931,1.0,0.9765294187433833,0.9112364734317364,0.9801562512971111,0.9738373496986668,21371240,0.0009077013770903222,1.0036106243217089
dual_ucb,0.9,0.9,2,20371241,True,0.9654652845603042,0.0009197955775777797,1.0,0.9765294187433833,0.9093883160715446,0.9559839803502153,0.9574719411630817,20371241,0.0009077013770903222,1.013323986051697
correlation_blind,0.9,0.9,2,20371241,True,0.9657572816362673,0.0008973697184064838,1.0,0.9559839803502153,0.9131385190325112,0.9835847716806565,0.968715485082291,21371241,0.0009077013770903222,0.9886177778897317
dual_ucb,0.9,0.9,2,20371242,True,0.9664516414848521,0.000879270770568128,1.0,0.9603725220436967,0.9164881531675231,0.9835847716806565,0.9758239310629553,20371242,0.0009077013770903222,0.9686784583126559
correlation_blind,0.9,0.9,2,20371242,True,0.9656581287768375,0.0009031424414487299,1.0,0.9514751328510374,0.9113767199728844,0.9924306493116266,0.9838739494811957,21371242,0.0009077013770903222,0.9949774939681085
dual_ucb,0.9,0.9,2,20371243,True,0.9651690687677793,0.0009200272855705866,1.0,0.9603725220436967,0.9093341087455342,0.9468535763918076,0.9528984914570531,20371243,0.0009077013770903222,1.0135792550186227
correlation_blind,0.9,0.9,2,20371243,True,0.9653345815486741,0.0009109793359302624,1.0,0.9924306493116266,0.9107420938543929,0.9924306493116266,0.9918682762486497,21371243,0.0009077013770903222,1.0036112745035684
dual_ucb,0.9,0.9,2,20371244,True,0.9667031604000882,0.0009011703339118757,1.0,0.9687527531915219,0.9125441927528235,0.9801562512971111,0.9795113707791374,20371244,0.0009077013770903222,0.9928048548308012
correlation_blind,0.9,0.9,2,20371244,True,0.9660469655869762,0.0008987232170491626,1.0,0.9687527531915219,0.9153895893716473,0.9514751328510374,0.9536597553187263,21371244,0.0009077013770903222,0.9901089055632597
dual_ucb,0.9,0.9,2,20371245,True,0.9656147478599465,0.0009383917107443893,1.0,0.9603725220436967,0.903877195108352,0.9646320947113585,0.9606878681733895,20371245,0.0009077013770903222,1.0338110467039792
correlation_blind,0.9,0.9,2,20371245,True,0.9654172183161467,0.0009160274786295688,1.0,0.9727229968352509,0.9088784934115364,0.9727229968352509,0.9704970050994701,21371245,0.0009077013770903222,1.0091727320784025
dual_ucb,0.9,0.9,2,20371246,True,0.9657572816362673,0.0009011701781254493,1.0,0.9559839803502153,0.91272623792756,0.986792518751719,0.9881210435793062,20371246,0.0009077013770903222,0.9928046832034022
correlation_blind,0.9,0.9,2,20371246,True,0.9656754648843962,0.000896790526408939,1.0,0.9727229968352509,0.9135079130326822,0.9765294187433833,0.9792356679573964,21371246,0.0009077013770903222,0.9879796913866558
dual_ucb,0.9,0.9,2,20371247,True,0.9654172183161467,0.0009069111446723669,1.0,0.9603725220436967,0.9110505443779602,0.9687527531915219,0.9720916516583218,20371247,0.0009077013770903222,0.9991294136619155
correlation_blind,0.9,0.9,2,20371247,True,0.9653345815486741,0.0009147433142562133,1.0,0.986792518751719,0.9100507404754148,0.9765294187433833,0.9765886546544127,21371247,0.0009077013770903222,1.0077579888536297
dual_ucb,0.9,0.9,2,20371248,True,0.9656581287768375,0.0009110055606618307,1.0,0.9514751328510374,0.9118628946892664,0.9603725220436967,0.9603848502246819,20371248,0.0009077013770903222,1.003640165868317
correlation_blind,0.9,0.9,2,20371248,True,0.9654600084095883,0.0009034948766813353,1.0,0.9687527531915219,0.911407909907741,0.9687527531915219,0.9524091366137928,21371248,0.0009077013770903222,0.9953657661923231
dual_ucb,0.9,0.9,2,20371249,True,0.9654765965583224,0.0009200491063324253,1.0,0.9765294187433833,0.9086088542014756,0.9646320947113585,0.9678500658090039,20371249,0.0009077013770903222,1.0136032946007907
correlation_blind,0.9,0.9,2,20371249,True,0.9656754648843962,0.0008970201008724481,1.0,0.9727229968352509,0.9125535231999122,0.9687527531915219,0.962307848790936,21371249,0.0009077013770903222,0.9882326098786879
dual_ucb,0.9,0.9,2,20371250,True,0.9667031604000882,0.0009011453667944204,1.0,0.9687527531915219,0.9130203095764422,0.9514751328510374,0.9487122942714663,20371250,0.0009077013770903222,0.9927773489592828
correlation_blind,0.9,0.9,2,20371250,True,0.9660469655869762,0.000891117006028394,1.0,0.9727229968352509,0.9140544386904268,0.9687527531915219,0.9274680943118503,21371250,0.0009077013770903222,0.9817292652842611
dual_ucb,0.9,0.9,2,20371251,True,0.9668922341269055,0.000872704946919837,1.0,0.9727229968352509,0.9198160429575482,0.9646320947113585,0.9559216787013145,20371251,0.0009077013770903222,0.9614449960595325
correlation_blind,0.9,0.9,2,20371251,True,0.9656754648843962,0.0008973383098129682,1.0,0.9835847716806565,0.9122815248992058,0.9924306493116266,0.978858260036124,21371251,0.0009077013770903222,0.9885831755476968
dual_ucb,0.9,0.9,2,20371252,True,0.9656754648843962,0.0009011998834170597,1.0,0.9835847716806565,0.913823332490262,0.9687527531915219,0.9718764941873834,20371252,0.0009077013770903222,0.9928374090451384
correlation_blind,0.9,0.9,2,20371252,True,0.9660469655869762,0.0008956429365975841,1.0,0.9727229968352509,0.9156858590200989,0.9897522603044175,0.9713612869815431,21371252,0.0009077013770903222,0.9867154101590195
dual_ucb,0.9,0.9,2,20371253,True,0.9660469655869762,0.0008901909959327433,1.0,0.9559839803502153,0.9151004285548772,0.9727229968352509,0.9681672796455967,20371253,0.0009077013770903222,0.9807090948636552
correlation_blind,0.9,0.9,2,20371253,True,0.9653345815486741,0.0009147215859215852,1.0,0.9924306493116266,0.9102966602919027,0.9646320947113585,0.954898643088804,21371253,0.0009077013770903222,1.007734051097032
dual_ucb,0.9,0.9,2,20371254,True,0.9664811352174852,0.0009200267788226956,1.0,0.9801562512971111,0.9096997453947242,0.9687527531915219,0.9609863756940591,20371254,0.0009077013770903222,1.013578696742626
correlation_blind,0.9,0.9,2,20371254,True,0.9656754648843962,0.0009056972894571241,1.0,0.9727229968352509,0.9137149599127454,0.9801562512971111,0.9639176062806385,21371254,0.0009077013770903222,0.9977921289051888
dual_ucb,0.9,0.9,2,20371255,True,0.9656754648843962,0.0008967148288088129,1.0,0.9646320947113585,0.9135079993509769,0.9646320947113585,0.9606878681733895,20371255,0.0009077013770903222,0.9878962965587568
correlation_blind,0.9,0.9,2,20371255,True,0.9656754648843962,0.0008973401999898393,1.0,0.9727229968352509,0.9130262762483488,0.9603725220436967,0.9645783035636835,21371255,0.0009077013770903222,0.9885852579251382
dual_ucb,0.9,0.9,2,20371256,True,0.9673659760067277,0.0009069669506607653,1.0,0.9947865634437878,0.9118848415441365,0.9687527531915219,0.9688334760716513,20371256,0.0009077013770903222,0.9991908942212789
correlation_blind,0.9,0.9,2,20371256,True,0.9660469655869762,0.0008960709235752346,1.0,0.9687527531915219,0.9144461410600744,0.9727229968352509,0.9617876489560491,21371256,0.0009077013770903222,0.9871869165249374
dual_ucb,0.9,0.9,2,20371257,True,0.9654172183161467,0.0009069116336745497,1.0,0.9646320947113585,0.9118332265582363,0.986792518751719,0.9849999029333782,20371257,0.0009077013770903222,0.9991299523877512
correlation_blind,0.9,0.9,2,20371257,True,0.9656754648843962,0.0008973709884739509,1.0,0.9687527531915219,0.9127894768030449,0.9646320947113585,0.9628142968618731,21371257,0.0009077013770903222,0.9886191771026217
dual_ucb,0.9,0.9,2,20371258,True,0.9656754648843962,0.0009008806957828974,1.0,0.9765294187433833,0.9128041168924073,0.9835847716806565,0.9788782998862808,20371258,0.0009077013770903222,0.9924857651650933
